# Residuals  
# Time       	p_rgh        	Ux           	Uy           	Uz           	SF6          
30.5         	3.766830e-02	1.574300e-06	1.668440e-04	6.567190e-04	4.735040e-04
30.6         	3.767030e-02	1.568900e-06	1.669430e-04	6.562750e-04	4.678200e-04
30.7         	3.767030e-02	1.573560e-06	1.668380e-04	6.567840e-04	4.732220e-04
30.8         	3.767140e-02	1.568530e-06	1.669130e-04	6.560300e-04	4.698330e-04
30.9         	3.766990e-02	1.572990e-06	1.668680e-04	6.568210e-04	4.737820e-04
31           	3.767440e-02	1.568740e-06	1.669130e-04	6.559710e-04	4.689310e-04
31.1         	3.766850e-02	1.572890e-06	1.668620e-04	6.568350e-04	4.745450e-04
31.2         	3.767040e-02	1.567360e-06	1.669360e-04	6.561890e-04	4.673910e-04
31.3         	3.767050e-02	1.572180e-06	1.668590e-04	6.568700e-04	4.741460e-04
31.4         	3.767160e-02	1.567120e-06	1.669140e-04	6.559890e-04	4.692250e-04
31.5         	3.767010e-02	1.571620e-06	1.668640e-04	6.568490e-04	4.740110e-04
31.6         	3.767460e-02	1.567420e-06	1.669180e-04	6.560250e-04	4.706540e-04
31.7         	3.766870e-02	1.571570e-06	1.668580e-04	6.568540e-04	4.735810e-04
31.8         	3.767070e-02	1.566120e-06	1.669420e-04	6.563240e-04	4.678820e-04
31.9         	3.767070e-02	1.571030e-06	1.668570e-04	6.569600e-04	4.734240e-04
32           	3.767180e-02	1.565940e-06	1.669260e-04	6.560380e-04	4.682730e-04
32.1         	3.767030e-02	1.570240e-06	1.668520e-04	6.567810e-04	4.745180e-04
32.2         	3.767480e-02	1.566290e-06	1.669290e-04	6.561670e-04	4.701380e-04
32.3         	3.766890e-02	1.570370e-06	1.668450e-04	6.567820e-04	4.735370e-04
32.4         	3.767100e-02	1.565010e-06	1.669490e-04	6.564000e-04	4.681600e-04
32.5         	3.767080e-02	1.569670e-06	1.668370e-04	6.567960e-04	4.732070e-04
32.6         	3.767200e-02	1.564860e-06	1.669210e-04	6.561410e-04	4.696000e-04
32.7         	3.767050e-02	1.569200e-06	1.668620e-04	6.567780e-04	4.734040e-04
32.8         	3.767510e-02	1.565150e-06	1.669300e-04	6.561120e-04	4.692700e-04
32.9         	3.766910e-02	1.569330e-06	1.668610e-04	6.569380e-04	4.743690e-04
33           	3.767120e-02	1.563940e-06	1.669450e-04	6.564070e-04	4.672300e-04
33.1         	3.767100e-02	1.568760e-06	1.668570e-04	6.569850e-04	4.738910e-04
33.2         	3.767220e-02	1.563770e-06	1.669210e-04	6.561800e-04	4.693670e-04
33.3         	3.767070e-02	1.568240e-06	1.668580e-04	6.568710e-04	4.739680e-04
33.4         	3.767520e-02	1.564210e-06	1.669280e-04	6.561190e-04	4.705780e-04
33.5         	3.766920e-02	1.568370e-06	1.668560e-04	6.568760e-04	4.735480e-04
33.6         	3.767130e-02	1.563000e-06	1.669530e-04	6.564290e-04	4.680780e-04
33.7         	3.767120e-02	1.567700e-06	1.668540e-04	6.568710e-04	4.733730e-04
33.8         	3.767240e-02	1.562850e-06	1.669320e-04	6.561180e-04	4.682080e-04
33.9         	3.767080e-02	1.567200e-06	1.668540e-04	6.567990e-04	4.744080e-04
34           	3.767540e-02	1.563360e-06	1.669380e-04	6.562860e-04	4.703760e-04
34.1         	3.766940e-02	1.567380e-06	1.668500e-04	6.568150e-04	4.735850e-04
34.2         	3.767150e-02	1.562140e-06	1.669570e-04	6.564970e-04	4.679700e-04
34.3         	3.767130e-02	1.566880e-06	1.668360e-04	6.568700e-04	4.731870e-04
34.4         	3.767250e-02	1.562060e-06	1.669350e-04	6.561900e-04	4.699020e-04
34.5         	3.767100e-02	1.566450e-06	1.668610e-04	6.569040e-04	4.735180e-04
34.6         	3.767550e-02	1.562450e-06	1.669310e-04	6.562090e-04	4.693020e-04
34.7         	3.766950e-02	1.566540e-06	1.668600e-04	6.569160e-04	4.743990e-04
34.8         	3.767160e-02	1.561350e-06	1.669510e-04	6.564970e-04	4.672170e-04
34.9         	3.767150e-02	1.566110e-06	1.668620e-04	6.570150e-04	4.739350e-04
35           	3.767260e-02	1.561160e-06	1.669260e-04	6.562150e-04	4.694060e-04
35.1         	3.767110e-02	1.565730e-06	1.668700e-04	6.570520e-04	4.741120e-04
35.2         	3.767560e-02	1.561670e-06	1.669280e-04	6.561560e-04	4.703680e-04
35.3         	3.766960e-02	1.565840e-06	1.668580e-04	6.569430e-04	4.736980e-04
35.4         	3.767170e-02	1.560410e-06	1.669580e-04	6.564380e-04	4.679140e-04
35.5         	3.767160e-02	1.565280e-06	1.668550e-04	6.570040e-04	4.735710e-04
35.6         	3.767280e-02	1.560480e-06	1.669430e-04	6.562370e-04	4.678980e-04
35.7         	3.767120e-02	1.564870e-06	1.668500e-04	6.568370e-04	4.745590e-04
35.8         	3.767570e-02	1.560970e-06	1.669440e-04	6.562480e-04	4.702160e-04
35.9         	3.766980e-02	1.565020e-06	1.668450e-04	6.568770e-04	4.736760e-04
36           	3.767180e-02	1.559870e-06	1.669630e-04	6.565350e-04	4.677810e-04
36.1         	3.767180e-02	1.564600e-06	1.668520e-04	6.569820e-04	4.732660e-04
36.2         	3.767290e-02	1.559860e-06	1.669420e-04	6.563110e-04	4.699060e-04
36.3         	3.767140e-02	1.564200e-06	1.668550e-04	6.569090e-04	4.734360e-04
36.4         	3.767590e-02	1.560380e-06	1.669470e-04	6.563090e-04	4.690570e-04
36.5         	3.766990e-02	1.564400e-06	1.668540e-04	6.569460e-04	4.741500e-04
36.6         	3.767190e-02	1.559230e-06	1.669640e-04	6.565580e-04	4.675420e-04
36.7         	3.767190e-02	1.564030e-06	1.668570e-04	6.570460e-04	4.737540e-04
36.8         	3.767300e-02	1.559190e-06	1.669330e-04	6.562630e-04	4.691350e-04
36.9         	3.767150e-02	1.563720e-06	1.668650e-04	6.570070e-04	4.739030e-04
37           	3.767590e-02	1.559690e-06	1.669310e-04	6.562090e-04	4.705310e-04
37.1         	3.767000e-02	1.564000e-06	1.668650e-04	6.570480e-04	4.737490e-04
37.2         	3.767200e-02	1.558490e-06	1.669500e-04	6.564120e-04	4.676030e-04
37.3         	3.767200e-02	1.563540e-06	1.668590e-04	6.571370e-04	4.736570e-04
37.4         	3.767310e-02	1.558610e-06	1.669300e-04	6.561490e-04	4.680250e-04
37.5         	3.767160e-02	1.563130e-06	1.668600e-04	6.569410e-04	4.746830e-04
37.6         	3.767600e-02	1.559200e-06	1.669370e-04	6.562670e-04	4.697300e-04
37.7         	3.767010e-02	1.563390e-06	1.668590e-04	6.570020e-04	4.736290e-04
37.8         	3.767210e-02	1.558060e-06	1.669630e-04	6.564660e-04	4.678180e-04
37.9         	3.767210e-02	1.562960e-06	1.668560e-04	6.570330e-04	4.733120e-04
38           	3.767310e-02	1.558100e-06	1.669380e-04	6.562230e-04	4.695700e-04
38.1         	3.767160e-02	1.562650e-06	1.668600e-04	6.569440e-04	4.734450e-04
38.2         	3.767610e-02	1.558640e-06	1.669390e-04	6.562270e-04	4.693130e-04
38.3         	3.767020e-02	1.562790e-06	1.668590e-04	6.568950e-04	4.740400e-04
38.4         	3.767220e-02	1.557610e-06	1.669690e-04	6.565910e-04	4.674190e-04
38.5         	3.767210e-02	1.562490e-06	1.668550e-04	6.570600e-04	4.734900e-04
38.6         	3.767330e-02	1.557650e-06	1.669430e-04	6.562840e-04	4.695190e-04
38.7         	3.767170e-02	1.562220e-06	1.668720e-04	6.570230e-04	4.737130e-04
38.8         	3.767620e-02	1.558180e-06	1.669290e-04	6.561810e-04	4.703580e-04
38.9         	3.767030e-02	1.562570e-06	1.668690e-04	6.571450e-04	4.735310e-04
39           	3.767220e-02	1.557050e-06	1.669480e-04	6.564160e-04	4.678270e-04
39.1         	3.767210e-02	1.562090e-06	1.668560e-04	6.570460e-04	4.735740e-04
39.2         	3.767340e-02	1.557100e-06	1.669290e-04	6.561820e-04	4.678180e-04
39.3         	3.767180e-02	1.561810e-06	1.668640e-04	6.570140e-04	4.745830e-04
39.4         	3.767640e-02	1.557800e-06	1.669370e-04	6.563590e-04	4.700080e-04
39.5         	3.767030e-02	1.562120e-06	1.668660e-04	6.570080e-04	4.736540e-04
39.6         	3.767250e-02	1.556690e-06	1.669620e-04	6.565160e-04	4.676490e-04
39.7         	3.767220e-02	1.561750e-06	1.668580e-04	6.571100e-04	4.731780e-04
39.8         	3.767350e-02	1.556780e-06	1.669420e-04	6.563340e-04	4.698120e-04
39.9         	3.767180e-02	1.561410e-06	1.668600e-04	6.570200e-04	4.734720e-04
40           	3.767650e-02	1.557360e-06	1.669370e-04	6.562620e-04	4.693850e-04
40.1         	3.767040e-02	1.561690e-06	1.668550e-04	6.570170e-04	4.740170e-04
40.2         	3.767250e-02	1.556330e-06	1.669630e-04	6.565350e-04	4.673450e-04
40.3         	3.767230e-02	1.561330e-06	1.668630e-04	6.570630e-04	4.733990e-04
40.4         	3.767360e-02	1.556410e-06	1.669410e-04	6.562890e-04	4.696000e-04
40.5         	3.767190e-02	1.561040e-06	1.668660e-04	6.570230e-04	4.737220e-04
40.6         	3.767660e-02	1.556980e-06	1.669320e-04	6.561950e-04	4.703720e-04
40.7         	3.767040e-02	1.561400e-06	1.668730e-04	6.570830e-04	4.735420e-04
40.8         	3.767260e-02	1.555860e-06	1.669500e-04	6.564500e-04	4.678900e-04
40.9         	3.767240e-02	1.561050e-06	1.668710e-04	6.572180e-04	4.736710e-04
41           	3.767370e-02	1.555970e-06	1.669240e-04	6.561300e-04	4.677310e-04
41.1         	3.767190e-02	1.560740e-06	1.668670e-04	6.570710e-04	4.748260e-04
41.2         	3.767670e-02	1.556590e-06	1.669380e-04	6.562880e-04	4.699620e-04
41.3         	3.767040e-02	1.561090e-06	1.668610e-04	6.570370e-04	4.739100e-04
41.4         	3.767270e-02	1.555540e-06	1.669560e-04	6.564310e-04	4.674850e-04
41.5         	3.767240e-02	1.560680e-06	1.668590e-04	6.571070e-04	4.733690e-04
41.6         	3.767380e-02	1.555670e-06	1.669400e-04	6.563200e-04	4.697280e-04
41.7         	3.767200e-02	1.560440e-06	1.668570e-04	6.570760e-04	4.735500e-04
41.8         	3.767680e-02	1.556370e-06	1.669450e-04	6.563090e-04	4.691290e-04
41.9         	3.767050e-02	1.560630e-06	1.668520e-04	6.569720e-04	4.740500e-04
42           	3.767280e-02	1.555330e-06	1.669690e-04	6.565650e-04	4.676730e-04
42.1         	3.767240e-02	1.560310e-06	1.668510e-04	6.570020e-04	4.734180e-04
42.2         	3.767380e-02	1.555460e-06	1.669400e-04	6.563020e-04	4.694050e-04
42.3         	3.767200e-02	1.560130e-06	1.668600e-04	6.569750e-04	4.734280e-04
42.4         	3.767680e-02	1.556030e-06	1.669360e-04	6.562420e-04	4.707790e-04
42.5         	3.767050e-02	1.560490e-06	1.668610e-04	6.570390e-04	4.734430e-04
42.6         	3.767280e-02	1.554980e-06	1.669600e-04	6.564950e-04	4.676930e-04
42.7         	3.767250e-02	1.560130e-06	1.668580e-04	6.571620e-04	4.735620e-04
42.8         	3.767390e-02	1.555130e-06	1.669350e-04	6.562620e-04	4.679230e-04
42.9         	3.767200e-02	1.559880e-06	1.668660e-04	6.570120e-04	4.747800e-04
43           	3.767690e-02	1.555870e-06	1.669390e-04	6.563290e-04	4.697380e-04
43.1         	3.767060e-02	1.560300e-06	1.668580e-04	6.570160e-04	4.737810e-04
43.2         	3.767290e-02	1.554750e-06	1.669630e-04	6.564300e-04	4.677140e-04
43.3         	3.767250e-02	1.559870e-06	1.668550e-04	6.570570e-04	4.733870e-04
43.4         	3.767390e-02	1.554970e-06	1.669420e-04	6.562930e-04	4.695100e-04
43.5         	3.767210e-02	1.559710e-06	1.668560e-04	6.570640e-04	4.734350e-04
43.6         	3.767690e-02	1.555630e-06	1.669450e-04	6.563010e-04	4.692840e-04
43.7         	3.767060e-02	1.559920e-06	1.668520e-04	6.569370e-04	4.740580e-04
43.8         	3.767300e-02	1.554660e-06	1.669710e-04	6.565910e-04	4.675000e-04
43.9         	3.767260e-02	1.559650e-06	1.668480e-04	6.570640e-04	4.733580e-04
44           	3.767400e-02	1.554820e-06	1.669430e-04	6.563810e-04	4.696210e-04
44.1         	3.767220e-02	1.559480e-06	1.668520e-04	6.570060e-04	4.734810e-04
44.2         	3.767700e-02	1.555460e-06	1.669410e-04	6.562990e-04	4.708050e-04
44.3         	3.767070e-02	1.559820e-06	1.668630e-04	6.570440e-04	4.734490e-04
44.4         	3.767290e-02	1.554320e-06	1.669570e-04	6.564820e-04	4.677400e-04
44.5         	3.767260e-02	1.559500e-06	1.668580e-04	6.570990e-04	4.735660e-04
44.6         	3.767400e-02	1.554490e-06	1.669260e-04	6.562050e-04	4.679940e-04
44.7         	3.767220e-02	1.559340e-06	1.668640e-04	6.570850e-04	4.748840e-04
44.8         	3.767690e-02	1.555250e-06	1.669310e-04	6.562900e-04	4.697060e-04
44.9         	3.767080e-02	1.559650e-06	1.668570e-04	6.570530e-04	4.739900e-04
45           	3.767290e-02	1.554170e-06	1.669590e-04	6.565050e-04	4.676980e-04
45.1         	3.767270e-02	1.559310e-06	1.668520e-04	6.570900e-04	4.735140e-04
45.2         	3.767400e-02	1.554430e-06	1.669460e-04	6.563330e-04	4.693620e-04
45.3         	3.767230e-02	1.559110e-06	1.668620e-04	6.570470e-04	4.735260e-04
45.4         	3.767700e-02	1.555210e-06	1.669480e-04	6.563780e-04	4.691890e-04
45.5         	3.767080e-02	1.559310e-06	1.668440e-04	6.569380e-04	4.741160e-04
45.6         	3.767300e-02	1.554160e-06	1.669720e-04	6.566070e-04	4.673920e-04
45.7         	3.767270e-02	1.559070e-06	1.668490e-04	6.570420e-04	4.733580e-04
45.8         	3.767400e-02	1.554270e-06	1.669480e-04	6.563960e-04	4.696970e-04
45.9         	3.767230e-02	1.558920e-06	1.668440e-04	6.569810e-04	4.734040e-04
46           	3.767700e-02	1.555080e-06	1.669470e-04	6.563860e-04	4.706350e-04
46.1         	3.767090e-02	1.559290e-06	1.668590e-04	6.570780e-04	4.731250e-04
46.2         	3.767300e-02	1.553890e-06	1.669640e-04	6.565420e-04	4.681830e-04
46.3         	3.767290e-02	1.558990e-06	1.668640e-04	6.571970e-04	4.734200e-04
46.4         	3.767400e-02	1.554150e-06	1.669360e-04	6.563290e-04	4.678420e-04
46.5         	3.767230e-02	1.558770e-06	1.668620e-04	6.570290e-04	4.747410e-04
46.6         	3.767700e-02	1.554770e-06	1.669370e-04	6.563180e-04	4.699650e-04
46.7         	3.767090e-02	1.559280e-06	1.668630e-04	6.571310e-04	4.739990e-04
46.8         	3.767300e-02	1.553760e-06	1.669580e-04	6.565090e-04	4.674470e-04
46.9         	3.767280e-02	1.558880e-06	1.668550e-04	6.571240e-04	4.734260e-04
47           	3.767400e-02	1.553970e-06	1.669410e-04	6.563240e-04	4.696300e-04
47.1         	3.767240e-02	1.558690e-06	1.668600e-04	6.570730e-04	4.735810e-04
47.2         	3.767710e-02	1.554680e-06	1.669440e-04	6.563760e-04	4.690480e-04
47.3         	3.767090e-02	1.559020e-06	1.668510e-04	6.570270e-04	4.741090e-04
47.4         	3.767310e-02	1.553650e-06	1.669740e-04	6.566070e-04	4.676210e-04
47.5         	3.767280e-02	1.558670e-06	1.668530e-04	6.570700e-04	4.734140e-04
47.6         	3.767410e-02	1.553840e-06	1.669470e-04	6.563520e-04	4.695190e-04
47.7         	3.767240e-02	1.558530e-06	1.668560e-04	6.570410e-04	4.733400e-04
47.8         	3.767710e-02	1.554530e-06	1.669390e-04	6.563180e-04	4.708500e-04
47.9         	3.767100e-02	1.558990e-06	1.668570e-04	6.571300e-04	4.732240e-04
48           	3.767310e-02	1.553420e-06	1.669580e-04	6.564890e-04	4.681100e-04
48.1         	3.767290e-02	1.558600e-06	1.668590e-04	6.571430e-04	4.734320e-04
48.2         	3.767410e-02	1.553680e-06	1.669330e-04	6.562660e-04	4.678550e-04
48.3         	3.767240e-02	1.558420e-06	1.668670e-04	6.571190e-04	4.746260e-04
48.4         	3.767710e-02	1.554380e-06	1.669340e-04	6.562880e-04	4.699070e-04
48.5         	3.767090e-02	1.558860e-06	1.668670e-04	6.571160e-04	4.740010e-04
48.6         	3.767310e-02	1.553340e-06	1.669460e-04	6.564630e-04	4.674050e-04
48.7         	3.767290e-02	1.558600e-06	1.668620e-04	6.572260e-04	4.735960e-04
48.8         	3.767410e-02	1.553550e-06	1.669320e-04	6.562840e-04	4.695110e-04
48.9         	3.767240e-02	1.558340e-06	1.668640e-04	6.571010e-04	4.737030e-04
49           	3.767720e-02	1.554280e-06	1.669390e-04	6.563230e-04	4.689010e-04
49.1         	3.767100e-02	1.558660e-06	1.668610e-04	6.570250e-04	4.741570e-04
49.2         	3.767310e-02	1.553280e-06	1.669640e-04	6.565340e-04	4.674650e-04
49.3         	3.767280e-02	1.558410e-06	1.668490e-04	6.570740e-04	4.734790e-04
49.4         	3.767410e-02	1.553540e-06	1.669340e-04	6.563530e-04	4.694360e-04
49.5         	3.767240e-02	1.558150e-06	1.668590e-04	6.570060e-04	4.734030e-04
49.6         	3.767710e-02	1.554170e-06	1.669470e-04	6.562940e-04	4.709570e-04
49.7         	3.767100e-02	1.558610e-06	1.668590e-04	6.570360e-04	4.731300e-04
49.8         	3.767310e-02	1.553200e-06	1.669600e-04	6.565160e-04	4.679410e-04
49.9         	3.767280e-02	1.558270e-06	1.668540e-04	6.570470e-04	4.731460e-04
50           	3.767420e-02	1.553290e-06	1.669310e-04	6.562100e-04	4.682080e-04
50.1         	3.767240e-02	1.558140e-06	1.668640e-04	6.570740e-04	4.745490e-04
50.2         	3.767710e-02	1.554090e-06	1.669330e-04	6.562430e-04	4.697820e-04
50.3         	3.767100e-02	1.558550e-06	1.668620e-04	6.571130e-04	4.738480e-04
50.4         	3.767310e-02	1.552990e-06	1.669540e-04	6.564530e-04	4.676270e-04
50.5         	3.767290e-02	1.558210e-06	1.668630e-04	6.571720e-04	4.736400e-04
50.6         	3.767420e-02	1.553270e-06	1.669340e-04	6.562490e-04	4.692340e-04
50.7         	3.767250e-02	1.558140e-06	1.668680e-04	6.571730e-04	4.738290e-04
50.8         	3.767710e-02	1.553940e-06	1.669350e-04	6.562070e-04	4.690380e-04
50.9         	3.767100e-02	1.558510e-06	1.668580e-04	6.571390e-04	4.744380e-04
51           	3.767320e-02	1.553040e-06	1.669610e-04	6.565620e-04	4.671210e-04
51.1         	3.767290e-02	1.558180e-06	1.668550e-04	6.570790e-04	4.736100e-04
51.2         	3.767420e-02	1.553280e-06	1.669490e-04	6.563600e-04	4.695360e-04
51.3         	3.767240e-02	1.557980e-06	1.668570e-04	6.569910e-04	4.735690e-04
51.4         	3.767720e-02	1.554000e-06	1.669400e-04	6.563680e-04	4.706550e-04
51.5         	3.767100e-02	1.558310e-06	1.668500e-04	6.570460e-04	4.731670e-04
51.6         	3.767320e-02	1.552980e-06	1.669690e-04	6.566620e-04	4.682590e-04
51.7         	3.767290e-02	1.558050e-06	1.668530e-04	6.570970e-04	4.731770e-04
51.8         	3.767420e-02	1.553250e-06	1.669490e-04	6.563030e-04	4.681290e-04
51.9         	3.767250e-02	1.557810e-06	1.668540e-04	6.569890e-04	4.741100e-04
52           	3.767720e-02	1.553940e-06	1.669420e-04	6.563800e-04	4.702660e-04
52.1         	3.767100e-02	1.558290e-06	1.668580e-04	6.570220e-04	4.736570e-04
52.2         	3.767320e-02	1.552900e-06	1.669590e-04	6.565440e-04	4.675260e-04
52.3         	3.767290e-02	1.558040e-06	1.668590e-04	6.571500e-04	4.736110e-04
52.4         	3.767420e-02	1.553070e-06	1.669330e-04	6.562630e-04	4.693970e-04
52.5         	3.767250e-02	1.557870e-06	1.668600e-04	6.571290e-04	4.739660e-04
52.6         	3.767720e-02	1.553780e-06	1.669370e-04	6.562580e-04	4.687580e-04
52.7         	3.767100e-02	1.558260e-06	1.668640e-04	6.570800e-04	4.745900e-04
52.8         	3.767320e-02	1.552830e-06	1.669640e-04	6.564990e-04	4.673110e-04
52.9         	3.767290e-02	1.557970e-06	1.668480e-04	6.570880e-04	4.739020e-04
53           	3.767420e-02	1.553030e-06	1.669420e-04	6.562700e-04	4.690740e-04
53.1         	3.767250e-02	1.557770e-06	1.668560e-04	6.570020e-04	4.735670e-04
53.2         	3.767720e-02	1.553790e-06	1.669430e-04	6.563150e-04	4.708130e-04
53.3         	3.767110e-02	1.558190e-06	1.668580e-04	6.570790e-04	4.732750e-04
53.4         	3.767320e-02	1.552830e-06	1.669730e-04	6.565880e-04	4.680290e-04
53.5         	3.767290e-02	1.557920e-06	1.668480e-04	6.570760e-04	4.731890e-04
53.6         	3.767420e-02	1.553000e-06	1.669390e-04	6.562920e-04	4.684130e-04
53.7         	3.767250e-02	1.557610e-06	1.668490e-04	6.569290e-04	4.742720e-04
53.8         	3.767720e-02	1.553750e-06	1.669500e-04	6.563220e-04	4.700970e-04
53.9         	3.767100e-02	1.558040e-06	1.668520e-04	6.569910e-04	4.734830e-04
54           	3.767320e-02	1.552710e-06	1.669590e-04	6.564690e-04	4.678660e-04
54.1         	3.767300e-02	1.557880e-06	1.668550e-04	6.571400e-04	4.734400e-04
54.2         	3.767430e-02	1.552950e-06	1.669370e-04	6.563350e-04	4.692910e-04
54.3         	3.767250e-02	1.557740e-06	1.668640e-04	6.571120e-04	4.737580e-04
54.4         	3.767720e-02	1.553600e-06	1.669330e-04	6.562590e-04	4.689430e-04
54.5         	3.767110e-02	1.558060e-06	1.668560e-04	6.570860e-04	4.744660e-04
54.6         	3.767320e-02	1.552720e-06	1.669680e-04	6.565810e-04	4.669500e-04
54.7         	3.767300e-02	1.557790e-06	1.668560e-04	6.571080e-04	4.738050e-04
54.8         	3.767420e-02	1.552890e-06	1.669460e-04	6.563020e-04	4.693160e-04
54.9         	3.767250e-02	1.557640e-06	1.668540e-04	6.570020e-04	4.736460e-04
55           	3.767720e-02	1.553660e-06	1.669460e-04	6.562890e-04	4.705850e-04
55.1         	3.767110e-02	1.558000e-06	1.668530e-04	6.570260e-04	4.731770e-04
55.2         	3.767320e-02	1.552720e-06	1.669750e-04	6.566410e-04	4.682080e-04
55.3         	3.767300e-02	1.557650e-06	1.668480e-04	6.569940e-04	4.731430e-04
55.4         	3.767430e-02	1.552920e-06	1.669450e-04	6.563840e-04	4.681690e-04
55.5         	3.767260e-02	1.557420e-06	1.668480e-04	6.569330e-04	4.742730e-04
55.6         	3.767720e-02	1.553650e-06	1.669520e-04	6.564220e-04	4.702610e-04
55.7         	3.767110e-02	1.558010e-06	1.668520e-04	6.570280e-04	4.735440e-04
55.8         	3.767320e-02	1.552610e-06	1.669680e-04	6.565180e-04	4.678800e-04
55.9         	3.767300e-02	1.557740e-06	1.668580e-04	6.571720e-04	4.734790e-04
56           	3.767420e-02	1.552850e-06	1.669330e-04	6.562720e-04	4.693240e-04
56.1         	3.767260e-02	1.557590e-06	1.668680e-04	6.571140e-04	4.738130e-04
56.2         	3.767720e-02	1.553470e-06	1.669370e-04	6.562570e-04	4.689690e-04
56.3         	3.767110e-02	1.557980e-06	1.668610e-04	6.570950e-04	4.746400e-04
56.4         	3.767320e-02	1.552580e-06	1.669510e-04	6.565250e-04	4.670450e-04
56.5         	3.767300e-02	1.557780e-06	1.668560e-04	6.571520e-04	4.739420e-04
56.6         	3.767420e-02	1.552740e-06	1.669390e-04	6.562750e-04	4.693210e-04
56.7         	3.767260e-02	1.557560e-06	1.668610e-04	6.570660e-04	4.737660e-04
56.8         	3.767720e-02	1.553530e-06	1.669430e-04	6.562970e-04	4.704190e-04
56.9         	3.767120e-02	1.557980e-06	1.668600e-04	6.571140e-04	4.733200e-04
57           	3.767320e-02	1.552540e-06	1.669710e-04	6.565690e-04	4.680800e-04
57.1         	3.767300e-02	1.557720e-06	1.668520e-04	6.571280e-04	4.732590e-04
57.2         	3.767430e-02	1.552780e-06	1.669340e-04	6.562680e-04	4.681260e-04
57.3         	3.767260e-02	1.557440e-06	1.668540e-04	6.569690e-04	4.741980e-04
57.4         	3.767720e-02	1.553550e-06	1.669420e-04	6.563520e-04	4.703120e-04
57.5         	3.767110e-02	1.557910e-06	1.668510e-04	6.570150e-04	4.734650e-04
57.6         	3.767330e-02	1.552610e-06	1.669610e-04	6.565840e-04	4.677160e-04
57.7         	3.767300e-02	1.557670e-06	1.668600e-04	6.571840e-04	4.731770e-04
57.8         	3.767430e-02	1.552790e-06	1.669350e-04	6.563520e-04	4.697400e-04
57.9         	3.767260e-02	1.557480e-06	1.668690e-04	6.570920e-04	4.737090e-04
58           	3.767730e-02	1.553490e-06	1.669360e-04	6.562980e-04	4.688260e-04
58.1         	3.767110e-02	1.557940e-06	1.668660e-04	6.570860e-04	4.744950e-04
58.2         	3.767330e-02	1.552480e-06	1.669600e-04	6.565250e-04	4.672390e-04
58.3         	3.767300e-02	1.557660e-06	1.668670e-04	6.572080e-04	4.740030e-04
58.4         	3.767430e-02	1.552680e-06	1.669360e-04	6.562970e-04	4.690390e-04
58.5         	3.767260e-02	1.557570e-06	1.668710e-04	6.571220e-04	4.739090e-04
58.6         	3.767720e-02	1.553390e-06	1.669400e-04	6.562590e-04	4.705470e-04
58.7         	3.767110e-02	1.557890e-06	1.668600e-04	6.570720e-04	4.734580e-04
58.8         	3.767330e-02	1.552440e-06	1.669570e-04	6.565530e-04	4.677360e-04
58.9         	3.767300e-02	1.557660e-06	1.668530e-04	6.571610e-04	4.733270e-04
59           	3.767430e-02	1.552680e-06	1.669350e-04	6.562860e-04	4.681550e-04
59.1         	3.767260e-02	1.557420e-06	1.668550e-04	6.570120e-04	4.743800e-04
59.2         	3.767730e-02	1.553380e-06	1.669480e-04	6.563150e-04	4.700310e-04
59.3         	3.767110e-02	1.557880e-06	1.668490e-04	6.570560e-04	4.734240e-04
59.4         	3.767330e-02	1.552460e-06	1.669630e-04	6.565430e-04	4.680010e-04
59.5         	3.767300e-02	1.557560e-06	1.668520e-04	6.571330e-04	4.731390e-04
59.6         	3.767440e-02	1.552810e-06	1.669470e-04	6.564210e-04	4.695470e-04
59.7         	3.767260e-02	1.557430e-06	1.668640e-04	6.571140e-04	4.734030e-04
59.8         	3.767730e-02	1.553350e-06	1.669330e-04	6.562940e-04	4.692210e-04
59.9         	3.767110e-02	1.557780e-06	1.668590e-04	6.570530e-04	4.743150e-04
60           	3.767330e-02	1.552460e-06	1.669560e-04	6.565450e-04	4.671280e-04
60.1         	3.767300e-02	1.557630e-06	1.668590e-04	6.572080e-04	4.738230e-04
60.2         	3.767430e-02	1.552570e-06	1.669340e-04	6.562690e-04	4.693060e-04
60.3         	3.767260e-02	1.557460e-06	1.668660e-04	6.571510e-04	4.738550e-04
60.4         	3.767730e-02	1.553400e-06	1.669410e-04	6.563300e-04	4.703960e-04
60.5         	3.767110e-02	1.557840e-06	1.668620e-04	6.571050e-04	4.734470e-04
60.6         	3.767330e-02	1.552380e-06	1.669630e-04	6.565760e-04	4.679330e-04
60.7         	3.767300e-02	1.557560e-06	1.668530e-04	6.571460e-04	4.732760e-04
60.8         	3.767430e-02	1.552630e-06	1.669380e-04	6.562720e-04	4.680660e-04
60.9         	3.767250e-02	1.557210e-06	1.668530e-04	6.569340e-04	4.742640e-04
61           	3.767730e-02	1.553400e-06	1.669410e-04	6.563870e-04	4.702650e-04
61.1         	3.767110e-02	1.557760e-06	1.668530e-04	6.570070e-04	4.735050e-04
61.2         	3.767330e-02	1.552400e-06	1.669700e-04	6.565480e-04	4.679140e-04
61.3         	3.767300e-02	1.557400e-06	1.668480e-04	6.570190e-04	4.730930e-04
61.4         	3.767430e-02	1.552640e-06	1.669460e-04	6.563420e-04	4.698190e-04
61.5         	3.767260e-02	1.557310e-06	1.668580e-04	6.570190e-04	4.735210e-04
