# Residuals  
# Time       	p_rgh        	Ux           	Uy           	Uz           	SF6          
41.3         	4.245260e-02	1.643790e-06	1.672420e-04	7.436550e-04	3.361490e-04
41.4         	4.246080e-02	1.643920e-06	1.663080e-04	7.569700e-04	3.354930e-04
41.5         	4.244480e-02	1.643890e-06	1.659890e-04	7.583400e-04	3.363370e-04
41.6         	4.246900e-02	1.639310e-06	1.674350e-04	7.425280e-04	3.354880e-04
41.7         	4.245050e-02	1.648840e-06	1.660770e-04	7.581900e-04	3.363890e-04
41.8         	4.245740e-02	1.639870e-06	1.662200e-04	7.573530e-04	3.355590e-04
41.9         	4.245370e-02	1.643630e-06	1.672580e-04	7.438210e-04	3.361320e-04
42           	4.246060e-02	1.643720e-06	1.663040e-04	7.570590e-04	3.354490e-04
42.1         	4.244370e-02	1.643430e-06	1.659830e-04	7.581730e-04	3.363570e-04
42.2         	4.246920e-02	1.638760e-06	1.674400e-04	7.424540e-04	3.355240e-04
42.3         	4.245150e-02	1.648570e-06	1.660780e-04	7.582310e-04	3.363780e-04
42.4         	4.245720e-02	1.639590e-06	1.662150e-04	7.573500e-04	3.355220e-04
42.5         	4.245270e-02	1.643340e-06	1.672510e-04	7.437800e-04	3.361380e-04
42.6         	4.246080e-02	1.643330e-06	1.663080e-04	7.570500e-04	3.354890e-04
42.7         	4.244490e-02	1.643220e-06	1.659980e-04	7.583200e-04	3.363390e-04
42.8         	4.246910e-02	1.638720e-06	1.674320e-04	7.425270e-04	3.354860e-04
42.9         	4.245060e-02	1.648160e-06	1.660720e-04	7.580610e-04	3.363940e-04
43           	4.245740e-02	1.639170e-06	1.662160e-04	7.572670e-04	3.355550e-04
43.1         	4.245390e-02	1.643080e-06	1.672580e-04	7.438570e-04	3.361290e-04
43.2         	4.246070e-02	1.643150e-06	1.663030e-04	7.570350e-04	3.354530e-04
43.3         	4.244380e-02	1.643020e-06	1.659820e-04	7.582760e-04	3.363450e-04
43.4         	4.246920e-02	1.638310e-06	1.674450e-04	7.425140e-04	3.355290e-04
43.5         	4.245170e-02	1.648010e-06	1.660860e-04	7.582530e-04	3.363790e-04
43.6         	4.245730e-02	1.639080e-06	1.662120e-04	7.573020e-04	3.355180e-04
43.7         	4.245280e-02	1.642690e-06	1.672340e-04	7.436540e-04	3.361470e-04
43.8         	4.246090e-02	1.642860e-06	1.663080e-04	7.570100e-04	3.354850e-04
43.9         	4.244500e-02	1.642760e-06	1.659920e-04	7.583080e-04	3.363370e-04
44           	4.246920e-02	1.638260e-06	1.674320e-04	7.425100e-04	3.354890e-04
44.1         	4.245070e-02	1.647780e-06	1.660730e-04	7.581830e-04	3.363830e-04
44.2         	4.245750e-02	1.638850e-06	1.662210e-04	7.573060e-04	3.355630e-04
44.3         	4.245390e-02	1.642650e-06	1.672540e-04	7.438410e-04	3.361220e-04
44.4         	4.246070e-02	1.642700e-06	1.663090e-04	7.570190e-04	3.354480e-04
44.5         	4.244390e-02	1.642390e-06	1.659820e-04	7.581490e-04	3.363580e-04
44.6         	4.246930e-02	1.637770e-06	1.674360e-04	7.424530e-04	3.355340e-04
44.7         	4.245170e-02	1.647550e-06	1.660850e-04	7.582370e-04	3.363780e-04
44.8         	4.245740e-02	1.638750e-06	1.662210e-04	7.573570e-04	3.355190e-04
44.9         	4.245280e-02	1.642480e-06	1.672510e-04	7.438350e-04	3.361420e-04
45           	4.246090e-02	1.642490e-06	1.663140e-04	7.570760e-04	3.354900e-04
45.1         	4.244500e-02	1.642360e-06	1.659940e-04	7.583410e-04	3.363400e-04
45.2         	4.246920e-02	1.637820e-06	1.674320e-04	7.425190e-04	3.354880e-04
45.3         	4.245070e-02	1.647260e-06	1.660640e-04	7.581230e-04	3.363950e-04
45.4         	4.245750e-02	1.638410e-06	1.662200e-04	7.573370e-04	3.355560e-04
45.5         	4.245400e-02	1.642240e-06	1.672530e-04	7.438530e-04	3.361310e-04
45.6         	4.246080e-02	1.642360e-06	1.662990e-04	7.570910e-04	3.354500e-04
45.7         	4.244390e-02	1.642170e-06	1.659870e-04	7.583100e-04	3.363460e-04
45.8         	4.246930e-02	1.637520e-06	1.674410e-04	7.425250e-04	3.355340e-04
45.9         	4.245180e-02	1.647250e-06	1.660800e-04	7.582740e-04	3.363700e-04
46           	4.245740e-02	1.638330e-06	1.662100e-04	7.573400e-04	3.355170e-04
46.1         	4.245290e-02	1.641960e-06	1.672410e-04	7.437160e-04	3.361490e-04
46.2         	4.246100e-02	1.641990e-06	1.663090e-04	7.569740e-04	3.354920e-04
46.3         	4.244510e-02	1.642020e-06	1.659980e-04	7.583590e-04	3.363380e-04
46.4         	4.246930e-02	1.637500e-06	1.674250e-04	7.425040e-04	3.354880e-04
46.5         	4.245070e-02	1.647150e-06	1.660770e-04	7.582900e-04	3.363880e-04
46.6         	4.245760e-02	1.638080e-06	1.662220e-04	7.573620e-04	3.355600e-04
46.7         	4.245400e-02	1.641900e-06	1.672550e-04	7.438910e-04	3.361330e-04
46.8         	4.246080e-02	1.641990e-06	1.663000e-04	7.570420e-04	3.354490e-04
46.9         	4.244400e-02	1.641690e-06	1.659810e-04	7.581530e-04	3.363580e-04
47           	4.246940e-02	1.637250e-06	1.674420e-04	7.425380e-04	3.355250e-04
47.1         	4.245180e-02	1.647020e-06	1.660910e-04	7.582580e-04	3.363770e-04
47.2         	4.245740e-02	1.638000e-06	1.662150e-04	7.573510e-04	3.355220e-04
47.3         	4.245290e-02	1.641690e-06	1.672450e-04	7.437990e-04	3.361390e-04
47.4         	4.246100e-02	1.641820e-06	1.663110e-04	7.571090e-04	3.354890e-04
47.5         	4.244510e-02	1.641710e-06	1.659920e-04	7.583710e-04	3.363400e-04
47.6         	4.246930e-02	1.637140e-06	1.674290e-04	7.424950e-04	3.354870e-04
47.7         	4.245080e-02	1.646600e-06	1.660640e-04	7.580570e-04	3.363940e-04
47.8         	4.245760e-02	1.637790e-06	1.662110e-04	7.573250e-04	3.355560e-04
47.9         	4.245410e-02	1.641640e-06	1.672510e-04	7.438790e-04	3.361300e-04
48           	4.246080e-02	1.641730e-06	1.663070e-04	7.571000e-04	3.354530e-04
48.1         	4.244400e-02	1.641480e-06	1.659940e-04	7.582870e-04	3.363460e-04
48.2         	4.246940e-02	1.636960e-06	1.674490e-04	7.425680e-04	3.355300e-04
48.3         	4.245180e-02	1.646600e-06	1.660830e-04	7.582440e-04	3.363800e-04
48.4         	4.245750e-02	1.637800e-06	1.662100e-04	7.573570e-04	3.355180e-04
48.5         	4.245300e-02	1.641320e-06	1.672340e-04	7.436630e-04	3.361470e-04
48.6         	4.246100e-02	1.641500e-06	1.663060e-04	7.570550e-04	3.354850e-04
48.7         	4.244510e-02	1.641510e-06	1.659980e-04	7.583920e-04	3.363370e-04
48.8         	4.246930e-02	1.637010e-06	1.674390e-04	7.425420e-04	3.354890e-04
48.9         	4.245080e-02	1.646480e-06	1.660790e-04	7.581930e-04	3.363830e-04
49           	4.245760e-02	1.637520e-06	1.662250e-04	7.573190e-04	3.355630e-04
49.1         	4.245410e-02	1.641380e-06	1.672540e-04	7.438520e-04	3.361220e-04
49.2         	4.246090e-02	1.641500e-06	1.663040e-04	7.570430e-04	3.354480e-04
49.3         	4.244400e-02	1.641260e-06	1.659860e-04	7.582230e-04	3.363580e-04
49.4         	4.246940e-02	1.636700e-06	1.674320e-04	7.425630e-04	3.355330e-04
49.5         	4.245180e-02	1.646400e-06	1.660850e-04	7.582670e-04	3.363780e-04
49.6         	4.245750e-02	1.637530e-06	1.662150e-04	7.573690e-04	3.355190e-04
49.7         	4.245300e-02	1.641310e-06	1.672470e-04	7.438140e-04	3.361420e-04
49.8         	4.246110e-02	1.641390e-06	1.663110e-04	7.570710e-04	3.354890e-04
49.9         	4.244520e-02	1.641240e-06	1.659920e-04	7.583460e-04	3.363400e-04
50           	4.246930e-02	1.636740e-06	1.674260e-04	7.425460e-04	3.354880e-04
50.1         	4.245080e-02	1.646180e-06	1.660720e-04	7.580980e-04	3.363950e-04
50.2         	4.245770e-02	1.637370e-06	1.662190e-04	7.573760e-04	3.355560e-04
50.3         	4.245410e-02	1.641200e-06	1.672530e-04	7.439110e-04	3.361310e-04
50.4         	4.246090e-02	1.641340e-06	1.663030e-04	7.571020e-04	3.354500e-04
50.5         	4.244400e-02	1.641200e-06	1.659920e-04	7.583390e-04	3.363460e-04
50.6         	4.246950e-02	1.636470e-06	1.674420e-04	7.425430e-04	3.355340e-04
50.7         	4.245190e-02	1.646220e-06	1.660790e-04	7.582550e-04	3.363700e-04
50.8         	4.245750e-02	1.637340e-06	1.662120e-04	7.573720e-04	3.355170e-04
50.9         	4.245300e-02	1.641000e-06	1.672400e-04	7.437790e-04	3.361490e-04
51           	4.246110e-02	1.641190e-06	1.663080e-04	7.570780e-04	3.354920e-04
51.1         	4.244520e-02	1.641130e-06	1.659900e-04	7.583830e-04	3.363380e-04
51.2         	4.246940e-02	1.636550e-06	1.674310e-04	7.425320e-04	3.354880e-04
51.3         	4.245080e-02	1.646200e-06	1.660750e-04	7.582490e-04	3.363880e-04
51.4         	4.245770e-02	1.637200e-06	1.662180e-04	7.573870e-04	3.355600e-04
51.5         	4.245410e-02	1.641050e-06	1.672540e-04	7.439170e-04	3.361330e-04
51.6         	4.246090e-02	1.641180e-06	1.662990e-04	7.571230e-04	3.354490e-04
51.7         	4.244410e-02	1.640800e-06	1.659780e-04	7.581460e-04	3.363580e-04
51.8         	4.246950e-02	1.636310e-06	1.674390e-04	7.425270e-04	3.355250e-04
51.9         	4.245190e-02	1.646100e-06	1.660860e-04	7.582990e-04	3.363770e-04
52           	4.245750e-02	1.637120e-06	1.662150e-04	7.573320e-04	3.355220e-04
52.1         	4.245300e-02	1.640990e-06	1.672530e-04	7.438630e-04	3.361390e-04
52.2         	4.246110e-02	1.640990e-06	1.663140e-04	7.570790e-04	3.354890e-04
52.3         	4.244520e-02	1.640940e-06	1.659910e-04	7.583710e-04	3.363400e-04
52.4         	4.246940e-02	1.636400e-06	1.674250e-04	7.425230e-04	3.354870e-04
52.5         	4.245080e-02	1.645880e-06	1.660650e-04	7.581290e-04	3.363940e-04
52.6         	4.245770e-02	1.637030e-06	1.662110e-04	7.573360e-04	3.355560e-04
52.7         	4.245410e-02	1.640950e-06	1.672570e-04	7.439110e-04	3.361300e-04
52.8         	4.246090e-02	1.641050e-06	1.663030e-04	7.571360e-04	3.354530e-04
52.9         	4.244400e-02	1.640780e-06	1.659870e-04	7.582810e-04	3.363460e-04
53           	4.246950e-02	1.636260e-06	1.674350e-04	7.426050e-04	3.355300e-04
53.1         	4.245190e-02	1.645960e-06	1.660800e-04	7.582910e-04	3.363800e-04
53.2         	4.245750e-02	1.637030e-06	1.662130e-04	7.573720e-04	3.355180e-04
53.3         	4.245300e-02	1.640740e-06	1.672390e-04	7.437330e-04	3.361470e-04
53.4         	4.246110e-02	1.640900e-06	1.663020e-04	7.571040e-04	3.354850e-04
53.5         	4.244520e-02	1.640840e-06	1.659970e-04	7.583410e-04	3.363370e-04
53.6         	4.246940e-02	1.636290e-06	1.674390e-04	7.425490e-04	3.354890e-04
53.7         	4.245080e-02	1.645900e-06	1.660780e-04	7.582420e-04	3.363830e-04
53.8         	4.245770e-02	1.637020e-06	1.662160e-04	7.574110e-04	3.355630e-04
53.9         	4.245410e-02	1.640760e-06	1.672560e-04	7.438830e-04	3.361220e-04
54           	4.246100e-02	1.640890e-06	1.662980e-04	7.570980e-04	3.354480e-04
54.1         	4.244400e-02	1.640630e-06	1.659780e-04	7.582590e-04	3.363580e-04
54.2         	4.246960e-02	1.636040e-06	1.674380e-04	7.425110e-04	3.355330e-04
54.3         	4.245190e-02	1.645790e-06	1.660830e-04	7.582450e-04	3.363780e-04
54.4         	4.245760e-02	1.637000e-06	1.662150e-04	7.574130e-04	3.355190e-04
54.5         	4.245300e-02	1.640750e-06	1.672530e-04	7.438460e-04	3.361420e-04
54.6         	4.246110e-02	1.640760e-06	1.663100e-04	7.571030e-04	3.354890e-04
54.7         	4.244520e-02	1.640660e-06	1.659960e-04	7.583450e-04	3.363400e-04
54.8         	4.246940e-02	1.636210e-06	1.674310e-04	7.425730e-04	3.354880e-04
54.9         	4.245080e-02	1.645630e-06	1.660650e-04	7.581010e-04	3.363950e-04
55           	4.245780e-02	1.636890e-06	1.662190e-04	7.573850e-04	3.355560e-04
55.1         	4.245410e-02	1.640720e-06	1.672570e-04	7.439060e-04	3.361310e-04
55.2         	4.246100e-02	1.640770e-06	1.662960e-04	7.570890e-04	3.354500e-04
55.3         	4.244410e-02	1.640640e-06	1.659890e-04	7.583160e-04	3.363460e-04
55.4         	4.246960e-02	1.636000e-06	1.674370e-04	7.425510e-04	3.355340e-04
55.5         	4.245190e-02	1.645730e-06	1.660870e-04	7.582740e-04	3.363700e-04
55.6         	4.245760e-02	1.636830e-06	1.662100e-04	7.573790e-04	3.355180e-04
55.7         	4.245300e-02	1.640520e-06	1.672420e-04	7.437590e-04	3.361490e-04
55.8         	4.246120e-02	1.640660e-06	1.663100e-04	7.570720e-04	3.354920e-04
55.9         	4.244520e-02	1.640640e-06	1.659910e-04	7.584090e-04	3.363380e-04
56           	4.246950e-02	1.636050e-06	1.674350e-04	7.425290e-04	3.354880e-04
56.1         	4.245080e-02	1.645740e-06	1.660720e-04	7.582670e-04	3.363880e-04
56.2         	4.245780e-02	1.636680e-06	1.662240e-04	7.573260e-04	3.355600e-04
56.3         	4.245410e-02	1.640660e-06	1.672550e-04	7.439350e-04	3.361330e-04
56.4         	4.246100e-02	1.640680e-06	1.662950e-04	7.570730e-04	3.354490e-04
56.5         	4.244410e-02	1.640480e-06	1.659810e-04	7.582120e-04	3.363580e-04
56.6         	4.246960e-02	1.635780e-06	1.674420e-04	7.424580e-04	3.355250e-04
56.7         	4.245190e-02	1.645700e-06	1.660810e-04	7.582990e-04	3.363770e-04
56.8         	4.245760e-02	1.636770e-06	1.662120e-04	7.573920e-04	3.355220e-04
56.9         	4.245300e-02	1.640470e-06	1.672570e-04	7.437890e-04	3.361390e-04
57           	4.246120e-02	1.640570e-06	1.663060e-04	7.570910e-04	3.354890e-04
57.1         	4.244520e-02	1.640530e-06	1.659940e-04	7.584170e-04	3.363400e-04
57.2         	4.246940e-02	1.635980e-06	1.674280e-04	7.425240e-04	3.354870e-04
57.3         	4.245090e-02	1.645520e-06	1.660660e-04	7.581250e-04	3.363940e-04
57.4         	4.245770e-02	1.636670e-06	1.662190e-04	7.573660e-04	3.355560e-04
57.5         	4.245420e-02	1.640500e-06	1.672570e-04	7.438840e-04	3.361300e-04
57.6         	4.246090e-02	1.640640e-06	1.663010e-04	7.571190e-04	3.354530e-04
57.7         	4.244410e-02	1.640520e-06	1.659810e-04	7.583280e-04	3.363460e-04
57.8         	4.246960e-02	1.635910e-06	1.674430e-04	7.425720e-04	3.355300e-04
57.9         	4.245200e-02	1.645680e-06	1.660790e-04	7.583320e-04	3.363800e-04
58           	4.245760e-02	1.636760e-06	1.662190e-04	7.573710e-04	3.355180e-04
58.1         	4.245310e-02	1.640320e-06	1.672400e-04	7.436860e-04	3.361470e-04
58.2         	4.246110e-02	1.640530e-06	1.663040e-04	7.570660e-04	3.354850e-04
58.3         	4.244520e-02	1.640420e-06	1.659890e-04	7.583310e-04	3.363370e-04
58.4         	4.246940e-02	1.635990e-06	1.674310e-04	7.425340e-04	3.354890e-04
58.5         	4.245090e-02	1.645550e-06	1.660730e-04	7.582010e-04	3.363830e-04
58.6         	4.245770e-02	1.636640e-06	1.662230e-04	7.573830e-04	3.355630e-04
58.7         	4.245420e-02	1.640500e-06	1.672530e-04	7.438980e-04	3.361220e-04
58.8         	4.246100e-02	1.640640e-06	1.663050e-04	7.570810e-04	3.354480e-04
58.9         	4.244410e-02	1.640370e-06	1.659780e-04	7.582570e-04	3.363580e-04
59           	4.246950e-02	1.635850e-06	1.674410e-04	7.425680e-04	3.355330e-04
59.1         	4.245190e-02	1.645570e-06	1.660850e-04	7.583190e-04	3.363780e-04
59.2         	4.245760e-02	1.636620e-06	1.662100e-04	7.573370e-04	3.355190e-04
59.3         	4.245310e-02	1.640480e-06	1.672520e-04	7.438760e-04	3.361420e-04
59.4         	4.246110e-02	1.640480e-06	1.663060e-04	7.570870e-04	3.354890e-04
59.5         	4.244530e-02	1.640490e-06	1.659970e-04	7.584010e-04	3.363400e-04
59.6         	4.246940e-02	1.635980e-06	1.674300e-04	7.425550e-04	3.354880e-04
59.7         	4.245090e-02	1.645440e-06	1.660650e-04	7.581530e-04	3.363950e-04
59.8         	4.245770e-02	1.636600e-06	1.662110e-04	7.573740e-04	3.355560e-04
59.9         	4.245420e-02	1.640400e-06	1.672510e-04	7.438890e-04	3.361310e-04
60           	4.246100e-02	1.640590e-06	1.663020e-04	7.570980e-04	3.354500e-04
60.1         	4.244410e-02	1.640360e-06	1.659880e-04	7.582720e-04	3.363460e-04
60.2         	4.246960e-02	1.635810e-06	1.674400e-04	7.425810e-04	3.355340e-04
60.3         	4.245200e-02	1.645470e-06	1.660870e-04	7.582570e-04	3.363700e-04
60.4         	4.245760e-02	1.636640e-06	1.662130e-04	7.574060e-04	3.355180e-04
60.5         	4.245310e-02	1.640300e-06	1.672400e-04	7.437460e-04	3.361490e-04
60.6         	4.246110e-02	1.640470e-06	1.663070e-04	7.570840e-04	3.354920e-04
60.7         	4.244530e-02	1.640410e-06	1.659960e-04	7.583890e-04	3.363380e-04
60.8         	4.246940e-02	1.635940e-06	1.674310e-04	7.425850e-04	3.354880e-04
60.9         	4.245090e-02	1.645470e-06	1.660750e-04	7.582370e-04	3.363880e-04
61           	4.245770e-02	1.636560e-06	1.662230e-04	7.573970e-04	3.355600e-04
61.1         	4.245420e-02	1.640430e-06	1.672530e-04	7.439380e-04	3.361330e-04
61.2         	4.246100e-02	1.640450e-06	1.662990e-04	7.570580e-04	3.354490e-04
61.3         	4.244410e-02	1.640290e-06	1.659740e-04	7.582310e-04	3.363580e-04
61.4         	4.246960e-02	1.635690e-06	1.674350e-04	7.425070e-04	3.355250e-04
61.5         	4.245200e-02	1.645470e-06	1.660820e-04	7.582470e-04	3.363770e-04
61.6         	4.245760e-02	1.636540e-06	1.662110e-04	7.573620e-04	3.355220e-04
61.7         	4.245310e-02	1.640370e-06	1.672450e-04	7.438220e-04	3.361390e-04
61.8         	4.246120e-02	1.640420e-06	1.663140e-04	7.570440e-04	3.354890e-04
61.9         	4.244530e-02	1.640420e-06	1.659960e-04	7.583930e-04	3.363400e-04
62           	4.246950e-02	1.635860e-06	1.674330e-04	7.425280e-04	3.354870e-04
62.1         	4.245090e-02	1.645400e-06	1.660660e-04	7.581530e-04	3.363940e-04
62.2         	4.245770e-02	1.636440e-06	1.662150e-04	7.573580e-04	3.355560e-04
62.3         	4.245420e-02	1.640320e-06	1.672570e-04	7.438560e-04	3.361300e-04
62.4         	4.246100e-02	1.640460e-06	1.662990e-04	7.570830e-04	3.354530e-04
62.5         	4.244410e-02	1.640290e-06	1.659900e-04	7.583060e-04	3.363460e-04
62.6         	4.246960e-02	1.635710e-06	1.674400e-04	7.425830e-04	3.355300e-04
62.7         	4.245200e-02	1.645470e-06	1.660830e-04	7.583040e-04	3.363800e-04
62.8         	4.245760e-02	1.636600e-06	1.662090e-04	7.574200e-04	3.355180e-04
62.9         	4.245310e-02	1.640190e-06	1.672390e-04	7.437170e-04	3.361470e-04
63           	4.246120e-02	1.640320e-06	1.663120e-04	7.570270e-04	3.354850e-04
63.1         	4.244530e-02	1.640360e-06	1.659920e-04	7.583950e-04	3.363370e-04
63.2         	4.246940e-02	1.635850e-06	1.674350e-04	7.425710e-04	3.354890e-04
63.3         	4.245090e-02	1.645450e-06	1.660730e-04	7.582720e-04	3.363830e-04
63.4         	4.245780e-02	1.636510e-06	1.662190e-04	7.574000e-04	3.355630e-04
63.5         	4.245420e-02	1.640350e-06	1.672520e-04	7.438870e-04	3.361220e-04
63.6         	4.246100e-02	1.640460e-06	1.663060e-04	7.571120e-04	3.354480e-04
63.7         	4.244420e-02	1.640180e-06	1.659770e-04	7.582390e-04	3.363580e-04
63.8         	4.246960e-02	1.635610e-06	1.674330e-04	7.425380e-04	3.355330e-04
63.9         	4.245200e-02	1.645440e-06	1.660830e-04	7.583100e-04	3.363780e-04
64           	4.245760e-02	1.636510e-06	1.662110e-04	7.573860e-04	3.355190e-04
64.1         	4.245310e-02	1.640370e-06	1.672450e-04	7.438890e-04	3.361420e-04
64.2         	4.246110e-02	1.640370e-06	1.663040e-04	7.571110e-04	3.354890e-04
64.3         	4.244530e-02	1.640310e-06	1.659880e-04	7.584380e-04	3.363400e-04
64.4         	4.246940e-02	1.635730e-06	1.674300e-04	7.425190e-04	3.354880e-04
64.5         	4.245090e-02	1.645310e-06	1.660660e-04	7.581580e-04	3.363950e-04
64.6         	4.245780e-02	1.636420e-06	1.662170e-04	7.573460e-04	3.355560e-04
64.7         	4.245420e-02	1.640350e-06	1.672550e-04	7.438930e-04	3.361310e-04
64.8         	4.246100e-02	1.640460e-06	1.662990e-04	7.571110e-04	3.354500e-04
64.9         	4.244410e-02	1.640290e-06	1.659840e-04	7.583100e-04	3.363460e-04
65           	4.246960e-02	1.635700e-06	1.674370e-04	7.425820e-04	3.355340e-04
65.1         	4.245200e-02	1.645470e-06	1.660800e-04	7.583320e-04	3.363700e-04
65.2         	4.245760e-02	1.636570e-06	1.662100e-04	7.574340e-04	3.355180e-04
65.3         	4.245310e-02	1.640180e-06	1.672390e-04	7.437840e-04	3.361490e-04
65.4         	4.246120e-02	1.640340e-06	1.663020e-04	7.570850e-04	3.354920e-04
65.5         	4.244530e-02	1.640260e-06	1.659920e-04	7.584170e-04	3.363380e-04
65.6         	4.246950e-02	1.635810e-06	1.674350e-04	7.425550e-04	3.354880e-04
65.7         	4.245090e-02	1.645410e-06	1.660770e-04	7.582400e-04	3.363880e-04
65.8         	4.245780e-02	1.636450e-06	1.662220e-04	7.573920e-04	3.355600e-04
65.9         	4.245420e-02	1.640210e-06	1.672570e-04	7.438370e-04	3.361330e-04
66           	4.246100e-02	1.640440e-06	1.663000e-04	7.571030e-04	3.354490e-04
66.1         	4.244420e-02	1.640150e-06	1.659720e-04	7.582030e-04	3.363580e-04
66.2         	4.246960e-02	1.635620e-06	1.674400e-04	7.425080e-04	3.355250e-04
66.3         	4.245200e-02	1.645420e-06	1.660840e-04	7.583080e-04	3.363770e-04
66.4         	4.245760e-02	1.636550e-06	1.662130e-04	7.574300e-04	3.355220e-04
66.5         	4.245310e-02	1.640240e-06	1.672480e-04	7.438370e-04	3.361390e-04
66.6         	4.246120e-02	1.640320e-06	1.663140e-04	7.571050e-04	3.354890e-04
66.7         	4.244530e-02	1.640280e-06	1.659950e-04	7.584000e-04	3.363400e-04
66.8         	4.246950e-02	1.635730e-06	1.674310e-04	7.425160e-04	3.354870e-04
66.9         	4.245090e-02	1.645220e-06	1.660660e-04	7.581480e-04	3.363940e-04
67           	4.245780e-02	1.636400e-06	1.662140e-04	7.573750e-04	3.355560e-04
67.1         	4.245420e-02	1.640340e-06	1.672540e-04	7.439360e-04	3.361300e-04
67.2         	4.246100e-02	1.640440e-06	1.663020e-04	7.571340e-04	3.354530e-04
67.3         	4.244410e-02	1.640230e-06	1.659810e-04	7.582820e-04	3.363460e-04
67.4         	4.246960e-02	1.635560e-06	1.674360e-04	7.425390e-04	3.355300e-04
67.5         	4.245200e-02	1.645390e-06	1.660840e-04	7.582950e-04	3.363800e-04
67.6         	4.245760e-02	1.636470e-06	1.662130e-04	7.573520e-04	3.355180e-04
67.7         	4.245310e-02	1.640160e-06	1.672330e-04	7.437400e-04	3.361470e-04
67.8         	4.246120e-02	1.640280e-06	1.663050e-04	7.570700e-04	3.354850e-04
67.9         	4.244520e-02	1.640260e-06	1.659900e-04	7.583570e-04	3.363370e-04
68           	4.246950e-02	1.635830e-06	1.674320e-04	7.425770e-04	3.354890e-04
68.1         	4.245090e-02	1.645340e-06	1.660750e-04	7.581940e-04	3.363830e-04
68.2         	4.245780e-02	1.636430e-06	1.662200e-04	7.573810e-04	3.355630e-04
68.3         	4.245420e-02	1.640250e-06	1.672490e-04	7.439120e-04	3.361220e-04
68.4         	4.246100e-02	1.640450e-06	1.663040e-04	7.571420e-04	3.354480e-04
68.5         	4.244410e-02	1.640180e-06	1.659820e-04	7.582450e-04	3.363580e-04
68.6         	4.246960e-02	1.635550e-06	1.674380e-04	7.425480e-04	3.355330e-04
68.7         	4.245190e-02	1.645390e-06	1.660760e-04	7.583490e-04	3.363780e-04
68.8         	4.245760e-02	1.636450e-06	1.662110e-04	7.573760e-04	3.355190e-04
68.9         	4.245310e-02	1.640270e-06	1.672510e-04	7.438520e-04	3.361420e-04
69           	4.246120e-02	1.640280e-06	1.663050e-04	7.570780e-04	3.354890e-04
69.1         	4.244520e-02	1.640220e-06	1.659910e-04	7.583980e-04	3.363400e-04
69.2         	4.246950e-02	1.635740e-06	1.674300e-04	7.425920e-04	3.354880e-04
69.3         	4.245090e-02	1.645110e-06	1.660660e-04	7.580950e-04	3.363950e-04
69.4         	4.245780e-02	1.636390e-06	1.662140e-04	7.573870e-04	3.355560e-04
69.5         	4.245420e-02	1.640250e-06	1.672500e-04	7.439000e-04	3.361310e-04
69.6         	4.246100e-02	1.640310e-06	1.663020e-04	7.570870e-04	3.354500e-04
69.7         	4.244410e-02	1.640210e-06	1.659880e-04	7.583390e-04	3.363460e-04
69.8         	4.246960e-02	1.635610e-06	1.674360e-04	7.426040e-04	3.355340e-04
69.9         	4.245190e-02	1.645310e-06	1.660780e-04	7.582690e-04	3.363700e-04
70           	4.245760e-02	1.636470e-06	1.662150e-04	7.574230e-04	3.355180e-04
70.1         	4.245310e-02	1.640120e-06	1.672400e-04	7.437410e-04	3.361490e-04
70.2         	4.246120e-02	1.640320e-06	1.663040e-04	7.571170e-04	3.354920e-04
70.3         	4.244520e-02	1.640220e-06	1.659960e-04	7.583900e-04	3.363380e-04
70.4         	4.246950e-02	1.635650e-06	1.674270e-04	7.425120e-04	3.354880e-04
70.5         	4.245090e-02	1.645360e-06	1.660810e-04	7.582750e-04	3.363880e-04
70.6         	4.245780e-02	1.636420e-06	1.662190e-04	7.574080e-04	3.355600e-04
70.7         	4.245420e-02	1.640270e-06	1.672580e-04	7.439180e-04	3.361330e-04
70.8         	4.246100e-02	1.640370e-06	1.662960e-04	7.570950e-04	3.354490e-04
70.9         	4.244410e-02	1.640090e-06	1.659750e-04	7.581940e-04	3.363580e-04
71           	4.246960e-02	1.635520e-06	1.674340e-04	7.425350e-04	3.355250e-04
71.1         	4.245190e-02	1.645320e-06	1.660830e-04	7.582700e-04	3.363770e-04
71.2         	4.245760e-02	1.636370e-06	1.662140e-04	7.573330e-04	3.355220e-04
71.3         	4.245310e-02	1.640280e-06	1.672480e-04	7.438650e-04	3.361390e-04
71.4         	4.246120e-02	1.640330e-06	1.663100e-04	7.571210e-04	3.354890e-04
71.5         	4.244530e-02	1.640250e-06	1.659910e-04	7.584150e-04	3.363400e-04
71.6         	4.246950e-02	1.635690e-06	1.674270e-04	7.425490e-04	3.354880e-04
71.7         	4.245090e-02	1.645180e-06	1.660650e-04	7.581460e-04	3.363940e-04
71.8         	4.245780e-02	1.636280e-06	1.662130e-04	7.573470e-04	3.355560e-04
71.9         	4.245420e-02	1.640240e-06	1.672550e-04	7.438900e-04	3.361300e-04
72           	4.246100e-02	1.640310e-06	1.662950e-04	7.570750e-04	3.354530e-04
72.1         	4.244420e-02	1.640260e-06	1.659880e-04	7.583300e-04	3.363460e-04
72.2         	4.246960e-02	1.635630e-06	1.674390e-04	7.425660e-04	3.355300e-04
72.3         	4.245200e-02	1.645380e-06	1.660810e-04	7.582870e-04	3.363800e-04
